TOW [s],WNc [w],CD,StringLn,ASCIIString
---------------------------------------
181380.000,1959,COM2,65,0R0,Dm=090D,Sm=2.7M,Ta=18.3C,Ua=87.0P,Pa=1.0046B,Rc=0.00M,Hc=0.0M
181440.000,1959,COM2,65,0R0,Dm=101D,Sm=1.9M,Ta=18.3C,Ua=86.8P,Pa=1.0046B,Rc=0.00M,Hc=0.0M
181500.000,1959,COM2,65,0R0,Dm=088D,Sm=2.6M,Ta=18.2C,Ua=87.3P,Pa=1.0046B,Rc=0.00M,Hc=0.0M
181560.100,1959,COM2,65,0R0,Dm=094D,Sm=3.0M,Ta=18.2C,Ua=87.4P,Pa=1.0046B,Rc=0.00M,Hc=0.0M
181620.000,1959,COM2,65,0R0,Dm=081D,Sm=1.7M,Ta=18.2C,Ua=87.6P,Pa=1.0047B,Rc=0.00M,Hc=0.0M
181680.000,1959,COM2,65,0R0,Dm=110D,Sm=1.9M,Ta=18.2C,Ua=87.6P,Pa=1.0046B,Rc=0.00M,Hc=0.0M
181740.000,1959,COM2,65,0R0,Dm=104D,Sm=0.5M,Ta=18.2C,Ua=88.2P,Pa=1.0046B,Rc=0.00M,Hc=0.0M
181800.000,1959,COM2,65,0R0,Dm=096D,Sm=1.1M,Ta=18.2C,Ua=87.9P,Pa=1.0046B,Rc=0.00M,Hc=0.0M
181860.000,1959,COM2,65,0R0,Dm=098D,Sm=2.2M,Ta=18.2C,Ua=88.0P,Pa=1.0046B,Rc=0.00M,Hc=0.0M
181920.000,1959,COM2,65,0R0,Dm=103D,Sm=2.6M,Ta=18.2C,Ua=88.4P,Pa=1.0045B,Rc=0.00M,Hc=0.0M
181980.000,1959,COM2,65,0R0,Dm=080D,Sm=1.9M,Ta=18.2C,Ua=88.4P,Pa=1.0045B,Rc=0.00M,Hc=0.0M
182040.000,1959,COM2,65,0R0,Dm=081D,Sm=1.0M,Ta=18.2C,Ua=88.0P,Pa=1.0046B,Rc=0.00M,Hc=0.0M
182100.000,1959,COM2,65,0R0,Dm=103D,Sm=0.9M,Ta=18.2C,Ua=88.1P,Pa=1.0046B,Rc=0.00M,Hc=0.0M
182160.000,1959,COM2,65,0R0,Dm=085D,Sm=1.2M,Ta=18.2C,Ua=88.0P,Pa=1.0046B,Rc=0.00M,Hc=0.0M
182220.000,1959,COM2,65,0R0,Dm=081D,Sm=0.9M,Ta=18.2C,Ua=88.0P,Pa=1.0046B,Rc=0.00M,Hc=0.0M
182280.100,1959,COM2,65,0R0,Dm=082D,Sm=1.1M,Ta=18.2C,Ua=88.0P,Pa=1.0045B,Rc=0.00M,Hc=0.0M
182340.000,1959,COM2,65,0R0,Dm=102D,Sm=1.6M,Ta=18.2C,Ua=88.2P,Pa=1.0045B,Rc=0.00M,Hc=0.0M
182400.000,1959,COM2,65,0R0,Dm=105D,Sm=3.0M,Ta=18.2C,Ua=87.9P,Pa=1.0045B,Rc=0.00M,Hc=0.0M
182460.000,1959,COM2,65,0R0,Dm=068D,Sm=1.4M,Ta=18.2C,Ua=88.1P,Pa=1.0045B,Rc=0.00M,Hc=0.0M
182520.000,1959,COM2,65,0R0,Dm=080D,Sm=3.2M,Ta=18.2C,Ua=88.1P,Pa=1.0046B,Rc=0.00M,Hc=0.0M
182580.000,1959,COM2,65,0R0,Dm=136D,Sm=1.0M,Ta=18.1C,Ua=88.0P,Pa=1.0045B,Rc=0.00M,Hc=0.0M
182640.000,1959,COM2,65,0R0,Dm=130D,Sm=1.6M,Ta=18.1C,Ua=88.0P,Pa=1.0045B,Rc=0.00M,Hc=0.0M
182700.000,1959,COM2,65,0R0,Dm=072D,Sm=2.4M,Ta=18.1C,Ua=88.2P,Pa=1.0045B,Rc=0.00M,Hc=0.0M
182760.000,1959,COM2,65,0R0,Dm=113D,Sm=0.4M,Ta=18.1C,Ua=88.2P,Pa=1.0044B,Rc=0.00M,Hc=0.0M
